WORK_ID,MP_NAME,CONSTITUENCY_NAME,WORK_CATEGORY,ACTIVITY_NAME,HYBRID_RISK_SCORE,FINAL_RISK_LEVEL,DETECTOR_AGREEMENT,DETECTOR_AGREEMENT_COUNT,INVESTIGATION_PRIORITY,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,DISBURSED_AMOUNT,COST_VS_PEER_MEDIAN,PEER_Z_SCORE,TRANSACTION_COUNT,VENDOR_COUNT,MAX_TRANSACTION_AMOUNT,RECOMMENDATION_DATE,SANCTION_DATE,COMPLETION_DATE,DAYS_RECOMMENDATION_TO_SANCTION,DAYS_SANCTION_TO_COMPLETION,SUMMARY,INVESTIGATION_GUIDANCE,DISCLAIMER,FINANCIAL_EVIDENCE,STATISTICAL_EVIDENCE,TRANSACTION_EVIDENCE,TIMELINE_EVIDENCE
210933,EATALA RAJENDER,Unknown,Normal/Others,WS/MP18193/2025-2026/210933-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,43.48,MEDIUM,STRONG,3,3,28.0,40.0,65.59,2500000.0,2500000.0,,,10.0,,0,0,0.0,2025-06-21,2026-02-21,,,,The work shows sanctioned cost is 10.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 10x the peer-group median"", ""ratio"": 10.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-21"", ""sanction_date"": ""2026-02-21"", ""days"": null}]"
232921,Kishan Reddy Gangapuram,Unknown,Normal/Others,WS/MP765/2025-2026/232921-Construction of community centers and community halls,43.48,MEDIUM,STRONG,3,3,28.0,40.0,65.59,2520000.0,2520000.0,,,10.08,,0,0,0.0,2025-09-11,2026-02-09,,,,The work shows sanctioned cost is 10.08x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 10x the peer-group median"", ""ratio"": 10.08}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-11"", ""sanction_date"": ""2026-02-09"", ""days"": null}]"
232938,Kishan Reddy Gangapuram,Unknown,Normal/Others,WS/MP765/2025-2026/232938-Construction of public toilets and bathrooms,43.48,MEDIUM,STRONG,3,3,28.0,40.0,65.59,2500000.0,2500000.0,,,10.0,,0,0,0.0,2025-09-11,2026-02-09,,,,The work shows sanctioned cost is 10.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 10x the peer-group median"", ""ratio"": 10.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-11"", ""sanction_date"": ""2026-02-09"", ""days"": null}]"
280951,VAMSI KRISHNA GADDAM,Unknown,Normal/Others,WS/MP18388/2026-2027/280951-Construction of community centers and community halls,43.48,MEDIUM,STRONG,3,3,28.0,40.0,65.59,2500000.0,2500000.0,,,10.0,,0,0,0.0,2026-05-15,2026-07-22,,,,The work shows sanctioned cost is 10.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 10x the peer-group median"", ""ratio"": 10.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2026-05-15"", ""sanction_date"": ""2026-07-22"", ""days"": null}]"
169451,MADHAVANENI RAGHUNANDAN RAO,Unknown,Normal/Others,WS/MP18393/2025-2026/169451-Construction of boundary walls of existing public and community buildings,42.69,MEDIUM,STRONG,3,3,25.0,30.0,78.12,1300913.0,1300913.0,1244434.0,,5.203652,,1,1,1244434.0,2025-01-28,2026-01-20,,,,The work shows sanctioned cost is 5.20x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.203652}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-01-28"", ""sanction_date"": ""2026-01-20"", ""days"": null}]"
151801,EATALA RAJENDER,Unknown,Normal/Others,"WS/MP18193/2025-2026/151801-Construction of roads, link roads, pathways or any other road with or without drainage system",42.3,MEDIUM,STRONG,3,3,25.0,30.0,76.85,1590265.0,1590265.0,1590265.0,,6.36106,,1,1,1590265.0,2024-11-11,2025-09-30,,,,The work shows sanctioned cost is 6.36x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 6.36106}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-11-11"", ""sanction_date"": ""2025-09-30"", ""days"": null}]"
156764,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2024-2025/156764-Construction of community centers and community halls,42.22,MEDIUM,STRONG,3,3,28.0,30.0,73.08,2000000.0,2000000.0,,,8.0,,1,1,1982552.0,2024-12-04,2025-01-04,,,,The work shows sanctioned cost is 8.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 8.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-04"", ""sanction_date"": ""2025-01-04"", ""days"": null}]"
201041,BALRAM NAIK PORIKA,Unknown,Normal/Others,WS/MP18190/2026-2027/201041-Construction of stadiums,42.12,MEDIUM,STRONG,3,3,28.0,30.0,72.72,1980000.0,1980000.0,,,7.92,,1,1,1964986.0,2025-05-19,2026-08-03,,,,The work shows sanctioned cost is 7.92x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 7.92}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-19"", ""sanction_date"": ""2026-08-03"", ""days"": null}]"
232924,Kishan Reddy Gangapuram,Unknown,Normal/Others,WS/MP765/2025-2026/232924-Construction of community centers and community halls,42.09,MEDIUM,STRONG,3,3,28.0,30.0,72.63,1770000.0,1770000.0,,,7.08,,1,1,1027343.0,2025-09-11,2026-02-09,,,,The work shows sanctioned cost is 7.08x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 7.08}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-11"", ""sanction_date"": ""2026-02-09"", ""days"": null}]"
151558,EATALA RAJENDER,Unknown,Normal/Others,WS/MP18193/2024-2025/151558-Development of playfields and sports grounds,42.06,MEDIUM,STRONG,3,3,25.0,30.0,76.05,1495950.0,1495950.0,1495950.0,,5.9838,,1,1,1495950.0,2024-11-09,2025-03-18,,,,The work shows sanctioned cost is 5.98x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.9838}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-11-09"", ""sanction_date"": ""2025-03-18"", ""days"": null}]"
151796,EATALA RAJENDER,Unknown,Normal/Others,"WS/MP18193/2024-2025/151796-Construction of roads, link roads, pathways or any other road with or without drainage system",41.85,MEDIUM,STRONG,3,3,25.0,30.0,75.32,1410393.0,1410393.0,1410393.0,,5.641572,,1,1,1410393.0,2024-11-11,2025-03-21,,,,The work shows sanctioned cost is 5.64x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.641572}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-11-11"", ""sanction_date"": ""2025-03-21"", ""days"": null}]"
144398,EATALA RAJENDER,Unknown,Normal/Others,WS/MP18193/2024-2025/144398-Construction of boundary walls of existing public and community buildings,40.98,MEDIUM,STRONG,3,3,28.0,30.0,68.94,1500000.0,1500000.0,,,6.0,,1,1,1308763.0,2024-09-29,2025-03-12,,,,The work shows sanctioned cost is 6.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 6.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-09-29"", ""sanction_date"": ""2025-03-12"", ""days"": null}]"
157146,EATALA RAJENDER,Unknown,Normal/Others,WS/MP18193/2024-2025/157146-Development of public parks,40.98,MEDIUM,STRONG,3,3,25.0,30.0,72.45,1274258.0,1274258.0,1274258.0,,5.097032,,1,1,1274258.0,2024-12-06,2025-03-21,,,,The work shows sanctioned cost is 5.10x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.097032}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-06"", ""sanction_date"": ""2025-03-21"", ""days"": null}]"
156039,EATALA RAJENDER,Unknown,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",40.4,MEDIUM,STRONG,3,3,28.0,30.0,67.0,3200000.0,3200000.0,,,6.4,,0,0,0.0,2024-11-30,,,,,The work shows sanctioned cost is 6.40x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 6.4}]",[],[],[]
163262,MADHAVANENI RAGHUNANDAN RAO,Unknown,Normal/Others,"WS/MP18393/2024-2025/163262-Construction of roads, link roads, pathways or any other road with or without drainage system",40.37,MEDIUM,STRONG,3,3,28.0,30.0,66.89,1400000.0,1400000.0,,,5.6,,1,1,1227612.0,2025-01-02,2025-03-21,,,,The work shows sanctioned cost is 5.60x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.6}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-01-02"", ""sanction_date"": ""2025-03-21"", ""days"": null}]"
180995,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/180995-Setting up of laboratories,40.36,MEDIUM,STRONG,3,3,28.0,30.0,66.86,1500000.0,1500000.0,,,6.0,,1,1,1500000.0,2025-03-11,2025-07-14,,,,The work shows sanctioned cost is 6.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 6.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-11"", ""sanction_date"": ""2025-07-14"", ""days"": null}]"
266953,Kishan Reddy Gangapuram,Unknown,Normal/Others,NA-Construction of community centers and community halls,40.09,MEDIUM,STRONG,3,3,28.0,30.0,65.96,3000000.0,3000000.0,,,6.0,,0,0,0.0,2026-02-07,,,,,The work shows sanctioned cost is 6.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 6.0}]",[],[],[]
266955,Kishan Reddy Gangapuram,Unknown,Normal/Others,NA-Construction of community centers and community halls,40.09,MEDIUM,STRONG,3,3,28.0,30.0,65.96,3000000.0,3000000.0,,,6.0,,0,0,0.0,2026-02-07,,,,,The work shows sanctioned cost is 6.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 6.0}]",[],[],[]
266954,Kishan Reddy Gangapuram,Unknown,Normal/Others,NA-Construction of community centers and community halls,39.98,MEDIUM,STRONG,3,3,28.0,30.0,65.6,2970400.0,2970400.0,,,5.9408,,0,0,0.0,2026-02-07,,,,,The work shows sanctioned cost is 5.94x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.9408}]",[],[],[]
232922,Kishan Reddy Gangapuram,Unknown,Normal/Others,WS/MP765/2025-2026/232922-Construction of community centers and community halls,39.83,MEDIUM,STRONG,3,3,30.0,30.0,62.78,1400000.0,1400000.0,,,5.6,,2,1,1108847.0,2025-09-11,2026-02-09,,,,The work shows sanctioned cost is 5.60x the peer median; 2 expenditure transactions.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.6}]",[],"[{""type"": ""multiple_transactions"", ""severity"": ""low"", ""finding"": ""Work contains multiple expenditure transactions"", ""transaction_count"": 2}]","[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-11"", ""sanction_date"": ""2026-02-09"", ""days"": null}]"
225945,EATALA RAJENDER,Unknown,Normal/Others,WS/MP18193/2026-2027/225945-Construction of buildings for sports facilities,39.46,MEDIUM,STRONG,3,3,28.0,30.0,63.87,,1500000.0,,,6.0,,1,1,1487270.0,2025-08-08,2026-07-15,,,,The work shows sanctioned cost is 6.00x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 6.0}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-08"", ""sanction_date"": ""2026-07-15"", ""days"": null}]"
249195,EATALA RAJENDER,Unknown,Normal/Others,WS/MP18193/2025-2026/249195-Street lights,39.42,MEDIUM,STRONG,3,3,28.0,30.0,63.75,2300000.0,2300000.0,,,9.2,,0,0,0.0,2025-11-18,2026-02-28,,,,The work shows sanctioned cost is 9.20x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 9.2}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-11-18"", ""sanction_date"": ""2026-02-28"", ""days"": null}]"
219093,Kishan Reddy Gangapuram,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,39.31,MEDIUM,STRONG,3,3,28.0,30.0,63.38,2600000.0,2600000.0,,,5.502645502645502,,0,0,0.0,2025-07-17,,,,,The work shows sanctioned cost is 5.50x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 5.502645502645502}]",[],[],[]
232935,Kishan Reddy Gangapuram,Unknown,Normal/Others,WS/MP765/2025-2026/232935-Construction of community centers and community halls,38.95,MEDIUM,STRONG,3,3,28.0,30.0,62.16,2235000.0,2235000.0,,,8.94,,0,0,0.0,2025-09-11,2026-02-09,,,,The work shows sanctioned cost is 8.94x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 8.94}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-11"", ""sanction_date"": ""2026-02-09"", ""days"": null}]"
232925,Kishan Reddy Gangapuram,Unknown,Normal/Others,WS/MP765/2025-2026/232925-Construction of community centers and community halls,38.91,MEDIUM,STRONG,3,3,28.0,30.0,62.02,2225000.0,2225000.0,,,8.9,,0,0,0.0,2025-09-11,2026-02-09,,,,The work shows sanctioned cost is 8.90x the peer median.,Review supporting records and monitor for additional anomaly signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,"[{""type"": ""extreme_peer_cost"", ""severity"": ""high"", ""finding"": ""Sanctioned cost is at least 5x the peer-group median"", ""ratio"": 8.9}]",[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-11"", ""sanction_date"": ""2026-02-09"", ""days"": null}]"
