WORK_RECOMMENDATION_DTL_ID,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RULE_CONTRIBUTION,STATISTICAL_CONTRIBUTION,ML_CONTRIBUTION,HYBRID_RISK_SCORE,DETECTOR_AGREEMENT_COUNT,DETECTOR_AGREEMENT,FINAL_RISK_LEVEL,INVESTIGATION_PRIORITY,EVIDENCE_SUMMARY,RULE_RISK_LEVEL,RULE_ANOMALY_FLAG,RULE_REASON_CODES,RULE_REASONS,DATA_QUALITY_SCORE,STATISTICAL_RISK_LEVEL,STATISTICAL_ANOMALY_FLAG,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_CONFIDENCE,ISOLATION_FOREST_RISK_LEVEL,ISOLATION_FOREST_ANOMALY_FLAG,ISOLATION_FOREST_REASON
210933,28.0,40.0,65.59,9.799999999999999,14.0,19.677,43.48,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 10x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,HIGH,True,PEER_RATIO_SEVERE,Sanctioned cost is at least 10x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
232921,28.0,40.0,65.59,9.799999999999999,14.0,19.677,43.48,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 10x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,HIGH,True,PEER_RATIO_SEVERE,Sanctioned cost is at least 10x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
232938,28.0,40.0,65.59,9.799999999999999,14.0,19.677,43.48,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 10x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,HIGH,True,PEER_RATIO_SEVERE,Sanctioned cost is at least 10x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
280951,28.0,40.0,65.59,9.799999999999999,14.0,19.677,43.48,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 10x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,HIGH,True,PEER_RATIO_SEVERE,Sanctioned cost is at least 10x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
169451,25.0,30.0,78.12,8.75,10.5,23.436,42.69,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
151801,25.0,30.0,76.85,8.75,10.5,23.054999999999996,42.3,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
156764,28.0,30.0,73.08,9.799999999999999,10.5,21.924,42.22,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
201041,28.0,30.0,72.72,9.799999999999999,10.5,21.816,42.12,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
232924,28.0,30.0,72.63,9.799999999999999,10.5,21.788999999999998,42.09,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
151558,25.0,30.0,76.05,8.75,10.5,22.814999999999998,42.06,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
151796,25.0,30.0,75.32,8.75,10.5,22.595999999999997,41.85,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
144398,28.0,30.0,68.94,9.799999999999999,10.5,20.682,40.98,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
157146,25.0,30.0,72.45,8.75,10.5,21.735,40.98,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
156039,28.0,30.0,67.0,9.799999999999999,10.5,20.099999999999998,40.4,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
163262,28.0,30.0,66.89,9.799999999999999,10.5,20.067,40.37,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
180995,28.0,30.0,66.86,9.799999999999999,10.5,20.058,40.36,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
266953,28.0,30.0,65.96,9.799999999999999,10.5,19.787999999999997,40.09,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
266955,28.0,30.0,65.96,9.799999999999999,10.5,19.787999999999997,40.09,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
266954,28.0,30.0,65.6,9.799999999999999,10.5,19.679999999999996,39.98,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
232922,30.0,30.0,62.78,10.5,10.5,18.834,39.83,3,STRONG,MEDIUM,3,RULE: Sanctioned cost is at least 5x the peer-group median | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 5x the peer-group median | ML: Isolation Forest identified the work as unusually different from typical works | All three detection layers identify unusual behavior,MEDIUM,True,EXTREME_PEER_COST|MULTIPLE_TRANSACTIONS|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 5x the peer-group median | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,MEDIUM,True,PEER_RATIO_EXTREME,Sanctioned cost is at least 5x the peer-group median,HIGH,HIGH,True,Isolation Forest identified the work as unusually different from typical works
